# R4-B --movement 真实 Unity DS 权威运动验收证据
# 权威来源：真实 Unity DS（PhysX 隔离物理场景）复制下来的 _movementSnapshotV1 与 owner 可靠事件
# 客户端 AP 碰撞世界：PMMoverTestWorld（AABB 替身，WorldVersion=1）——不是 PhysX
# 输入 dt=16ms；节拍=真实 Stopwatch 墙钟；DS 预算由 DS 自己的墙钟累计

## 客户端 A（本端 uid=301，对手 uid=302）
note: ap=ok sp=ok
note: resync 1→2 旧流帧=26 对照帧=56 边界=393→449
apTicksAccepted=393 apTicksRejected=0
apResyncApplied=1 apStreamVersion=2 apUnacked=0 apSnapshotApplied=392 spInterpAuthorityAccepted=3553
apDescribe: PMR4MovementDriver role=AutonomousProxy epoch=1 instance=1 stream=2 pending=393 confirmed=393 unacked=0 journalPending=0 journalSeq=0 journalFailed=False frozen=False
apCounters: snapshotQueued=3538 snapshotApplied=392 snapshotDecodeFailed=0 snapshotRejectedIdentity=0 snapshotRejectedStreamNewer=8 snapshotRejectedWorldVersion=0 snapshotQueueDrops=0 snapshotPublished=0 snapshotStreamRebinds=0 snapshotRebindRejectedRegressing=0 snapshotRebindRejectedFrozen=0 rebindFallbacks=0 inputPayloadsSent=393 inputEntriesSent=787 unackedRetired=393 ticks=393 ticksRejected=0 placeholders=0 eventPayloadsReceived=2 eventBatchesAccepted=2 eventBatchesRejected=0 eventDecodeFailed=0 journalFailed=False journalSeqGaps=0 journalDuplicateEvents=0 journalDispatched=3 journalLateDispatches=0 journalOverflows=0 resyncRequestsSent=0 resyncPayloadsReceived=1 resyncApplied=1 resyncRejectedRegressing=0 resyncRejectedOldStream=0 resyncInlineRejected=0 frozen=False threadViolations=0
# owner 可靠事件（kind 1=ModeChanged, 2=Landed）
event kind=1 value=1 key=2105
event kind=1 value=0 key=2497
event kind=2 value=0 key=2498
# AP 侧收到的真实 DS 权威快照轨迹（wallMs,outputFrame,serverFrame,stream,totalMs,x,y,z,mode,grounded,velX,velY,velZ）
1789904328297,3,10268,1,48,-2.96928,1,-0.75,Walking,True,0.96,0,0
1789904328297,3,10268,1,48,-2.96928,1,-0.75,Walking,True,0.96,0,0
1789904328312,4,11532,1,64,-2.9488,1,-0.75,Walking,True,1.28,0,0
1789904328312,4,11532,1,64,-2.9488,1,-0.75,Walking,True,1.28,0,0
1789904328312,4,11532,1,64,-2.9488,1,-0.75,Walking,True,1.28,0,0
1789904328312,4,11532,1,64,-2.9488,1,-0.75,Walking,True,1.28,0,0
1789904328312,4,11532,1,64,-2.9488,1,-0.75,Walking,True,1.28,0,0
1789904328312,4,11532,1,64,-2.9488,1,-0.75,Walking,True,1.28,0,0
1789904328312,4,11532,1,64,-2.9488,1,-0.75,Walking,True,1.28,0,0
1789904328312,4,11532,1,64,-2.9488,1,-0.75,Walking,True,1.28,0,0
1789904328327,5,13056,1,80,-2.9232,1,-0.75,Walking,True,1.6,0,0
1789904328327,5,13056,1,80,-2.9232,1,-0.75,Walking,True,1.6,0,0
1789904328327,5,13056,1,80,-2.9232,1,-0.75,Walking,True,1.6,0,0
1789904328327,5,13056,1,80,-2.9232,1,-0.75,Walking,True,1.6,0,0
1789904328327,5,13056,1,80,-2.9232,1,-0.75,Walking,True,1.6,0,0
1789904328327,5,13056,1,80,-2.9232,1,-0.75,Walking,True,1.6,0,0
1789904328328,5,13056,1,80,-2.9232,1,-0.75,Walking,True,1.6,0,0
1789904328328,5,13056,1,80,-2.9232,1,-0.75,Walking,True,1.6,0,0
1789904328343,6,14399,1,96,-2.89248,1,-0.75,Walking,True,1.92,0,0
1789904328343,6,14399,1,96,-2.89248,1,-0.75,Walking,True,1.92,0,0
1789904328343,6,14399,1,96,-2.89248,1,-0.75,Walking,True,1.92,0,0
1789904328343,6,14399,1,96,-2.89248,1,-0.75,Walking,True,1.92,0,0
1789904328344,6,14399,1,96,-2.89248,1,-0.75,Walking,True,1.92,0,0
1789904328344,6,14399,1,96,-2.89248,1,-0.75,Walking,True,1.92,0,0
1789904328344,6,14399,1,96,-2.89248,1,-0.75,Walking,True,1.92,0,0
1789904328344,6,14399,1,96,-2.89248,1,-0.75,Walking,True,1.92,0,0
1789904328359,7,15926,1,112,-2.85664,1,-0.75,Walking,True,2.24,0,0
1789904328359,7,15926,1,112,-2.85664,1,-0.75,Walking,True,2.24,0,0
1789904328359,7,15926,1,112,-2.85664,1,-0.75,Walking,True,2.24,0,0
1789904328359,7,15926,1,112,-2.85664,1,-0.75,Walking,True,2.24,0,0
1789904328359,7,15926,1,112,-2.85664,1,-0.75,Walking,True,2.24,0,0
1789904328359,7,15926,1,112,-2.85664,1,-0.75,Walking,True,2.24,0,0
1789904328359,7,15926,1,112,-2.85664,1,-0.75,Walking,True,2.24,0,0
1789904328359,7,15926,1,112,-2.85664,1,-0.75,Walking,True,2.24,0,0
1789904328374,8,17415,1,128,-2.81568,1,-0.75,Walking,True,2.56,0,0
1789904328374,8,17415,1,128,-2.81568,1,-0.75,Walking,True,2.56,0,0
1789904328374,8,17415,1,128,-2.81568,1,-0.75,Walking,True,2.56,0,0
1789904328374,8,17415,1,128,-2.81568,1,-0.75,Walking,True,2.56,0,0
1789904328374,8,17415,1,128,-2.81568,1,-0.75,Walking,True,2.56,0,0
1789904328374,8,17415,1,128,-2.81568,1,-0.75,Walking,True,2.56,0,0
1789904328374,8,17415,1,128,-2.81568,1,-0.75,Walking,True,2.56,0,0
1789904328374,8,17415,1,128,-2.81568,1,-0.75,Walking,True,2.56,0,0
1789904328389,9,18749,1,144,-2.7696,1,-0.75,Walking,True,2.88,0,0
1789904328389,9,18749,1,144,-2.7696,1,-0.75,Walking,True,2.88,0,0
1789904328389,9,18749,1,144,-2.7696,1,-0.75,Walking,True,2.88,0,0
1789904328389,9,18749,1,144,-2.7696,1,-0.75,Walking,True,2.88,0,0
1789904328389,9,18749,1,144,-2.7696,1,-0.75,Walking,True,2.88,0,0
1789904328389,9,18749,1,144,-2.7696,1,-0.75,Walking,True,2.88,0,0
1789904328389,9,18749,1,144,-2.7696,1,-0.75,Walking,True,2.88,0,0
1789904328389,9,18749,1,144,-2.7696,1,-0.75,Walking,True,2.88,0,0
1789904328404,10,20084,1,160,-2.7184,1,-0.75,Walking,True,3.2,0,0
1789904328404,10,20084,1,160,-2.7184,1,-0.75,Walking,True,3.2,0,0
1789904328404,10,20084,1,160,-2.7184,1,-0.75,Walking,True,3.2,0,0
1789904328404,10,20084,1,160,-2.7184,1,-0.75,Walking,True,3.2,0,0
1789904328404,10,20084,1,160,-2.7184,1,-0.75,Walking,True,3.2,0,0
1789904328404,10,20084,1,160,-2.7184,1,-0.75,Walking,True,3.2,0,0
1789904328404,10,20084,1,160,-2.7184,1,-0.75,Walking,True,3.2,0,0
1789904328404,10,20084,1,160,-2.7184,1,-0.75,Walking,True,3.2,0,0
1789904328419,11,21470,1,176,-2.66208,1,-0.75,Walking,True,3.52,0,0
1789904328419,11,21470,1,176,-2.66208,1,-0.75,Walking,True,3.52,0,0
1789904328419,11,21470,1,176,-2.66208,1,-0.75,Walking,True,3.52,0,0
1789904328419,11,21470,1,176,-2.66208,1,-0.75,Walking,True,3.52,0,0
1789904328419,11,21470,1,176,-2.66208,1,-0.75,Walking,True,3.52,0,0
1789904328419,11,21470,1,176,-2.66208,1,-0.75,Walking,True,3.52,0,0
1789904328419,11,21470,1,176,-2.66208,1,-0.75,Walking,True,3.52,0,0
1789904328419,11,21470,1,176,-2.66208,1,-0.75,Walking,True,3.52,0,0
1789904328435,12,22797,1,192,-2.60064,1,-0.75,Walking,True,3.84,0,0
1789904328435,12,22797,1,192,-2.60064,1,-0.75,Walking,True,3.84,0,0
1789904328435,12,22797,1,192,-2.60064,1,-0.75,Walking,True,3.84,0,0
1789904328435,12,22797,1,192,-2.60064,1,-0.75,Walking,True,3.84,0,0
1789904328435,12,22797,1,192,-2.60064,1,-0.75,Walking,True,3.84,0,0
1789904328435,12,22797,1,192,-2.60064,1,-0.75,Walking,True,3.84,0,0
1789904328435,12,22797,1,192,-2.60064,1,-0.75,Walking,True,3.84,0,0
1789904328435,12,22797,1,192,-2.60064,1,-0.75,Walking,True,3.84,0,0
1789904328451,13,24280,1,208,-2.53824,1,-0.75,Walking,True,3.9,0,0
1789904328451,13,24280,1,208,-2.53824,1,-0.75,Walking,True,3.9,0,0
1789904328451,13,24280,1,208,-2.53824,1,-0.75,Walking,True,3.9,0,0
1789904328451,13,24280,1,208,-2.53824,1,-0.75,Walking,True,3.9,0,0
1789904328451,13,24280,1,208,-2.53824,1,-0.75,Walking,True,3.9,0,0
1789904328451,13,24280,1,208,-2.53824,1,-0.75,Walking,True,3.9,0,0
1789904328451,13,24280,1,208,-2.53824,1,-0.75,Walking,True,3.9,0,0
1789904328451,13,24280,1,208,-2.53824,1,-0.75,Walking,True,3.9,0,0
1789904328467,14,25700,1,224,-2.47584,1,-0.75,Walking,True,3.9,0,0
1789904328467,14,25700,1,224,-2.47584,1,-0.75,Walking,True,3.9,0,0
1789904328467,14,25700,1,224,-2.47584,1,-0.75,Walking,True,3.9,0,0
1789904328467,14,25700,1,224,-2.47584,1,-0.75,Walking,True,3.9,0,0
1789904328467,14,25700,1,224,-2.47584,1,-0.75,Walking,True,3.9,0,0
1789904328467,14,25700,1,224,-2.47584,1,-0.75,Walking,True,3.9,0,0
1789904328467,14,25700,1,224,-2.47584,1,-0.75,Walking,True,3.9,0,0
1789904328467,14,25700,1,224,-2.47584,1,-0.75,Walking,True,3.9,0,0
1789904328482,15,27186,1,240,-2.41344,1,-0.75,Walking,True,3.9,0,0
1789904328482,15,27186,1,240,-2.41344,1,-0.75,Walking,True,3.9,0,0
1789904328482,15,27186,1,240,-2.41344,1,-0.75,Walking,True,3.9,0,0
1789904328482,15,27186,1,240,-2.41344,1,-0.75,Walking,True,3.9,0,0
1789904328483,15,27186,1,240,-2.41344,1,-0.75,Walking,True,3.9,0,0
1789904328483,15,27186,1,240,-2.41344,1,-0.75,Walking,True,3.9,0,0
1789904328483,15,27186,1,240,-2.41344,1,-0.75,Walking,True,3.9,0,0
1789904328483,15,27186,1,240,-2.41344,1,-0.75,Walking,True,3.9,0,0
1789904328497,16,28587,1,256,-2.351039,1,-0.75,Walking,True,3.9,0,0
1789904328497,16,28587,1,256,-2.351039,1,-0.75,Walking,True,3.9,0,0
1789904328497,16,28587,1,256,-2.351039,1,-0.75,Walking,True,3.9,0,0
1789904328497,16,28587,1,256,-2.351039,1,-0.75,Walking,True,3.9,0,0
1789904328497,16,28587,1,256,-2.351039,1,-0.75,Walking,True,3.9,0,0
1789904328497,16,28587,1,256,-2.351039,1,-0.75,Walking,True,3.9,0,0
1789904328497,16,28587,1,256,-2.351039,1,-0.75,Walking,True,3.9,0,0
1789904328497,16,28587,1,256,-2.351039,1,-0.75,Walking,True,3.9,0,0
1789904328513,17,29771,1,272,-2.288639,1,-0.75,Walking,True,3.9,0,0
1789904328513,17,29771,1,272,-2.288639,1,-0.75,Walking,True,3.9,0,0
1789904328513,17,29771,1,272,-2.288639,1,-0.75,Walking,True,3.9,0,0
1789904328513,17,29771,1,272,-2.288639,1,-0.75,Walking,True,3.9,0,0
1789904328513,17,29771,1,272,-2.288639,1,-0.75,Walking,True,3.9,0,0
1789904328513,17,29771,1,272,-2.288639,1,-0.75,Walking,True,3.9,0,0
1789904328513,17,29771,1,272,-2.288639,1,-0.75,Walking,True,3.9,0,0
1789904328513,17,29771,1,272,-2.288639,1,-0.75,Walking,True,3.9,0,0
1789904328530,18,31170,1,288,-2.226239,1,-0.75,Walking,True,3.9,0,0
1789904328530,18,31170,1,288,-2.226239,1,-0.75,Walking,True,3.9,0,0
1789904328530,18,31170,1,288,-2.226239,1,-0.75,Walking,True,3.9,0,0
1789904328530,18,31170,1,288,-2.226239,1,-0.75,Walking,True,3.9,0,0
1789904328530,18,31170,1,288,-2.226239,1,-0.75,Walking,True,3.9,0,0
1789904328530,18,31170,1,288,-2.226239,1,-0.75,Walking,True,3.9,0,0
1789904328530,18,31170,1,288,-2.226239,1,-0.75,Walking,True,3.9,0,0
1789904328530,18,31170,1,288,-2.226239,1,-0.75,Walking,True,3.9,0,0
1789904328545,19,32656,1,304,-2.163839,1,-0.75,Walking,True,3.9,0,0
1789904328545,19,32656,1,304,-2.163839,1,-0.75,Walking,True,3.9,0,0
1789904328545,19,32656,1,304,-2.163839,1,-0.75,Walking,True,3.9,0,0
1789904328545,19,32656,1,304,-2.163839,1,-0.75,Walking,True,3.9,0,0
1789904328545,19,32656,1,304,-2.163839,1,-0.75,Walking,True,3.9,0,0
1789904328545,19,32656,1,304,-2.163839,1,-0.75,Walking,True,3.9,0,0
1789904328545,19,32656,1,304,-2.163839,1,-0.75,Walking,True,3.9,0,0
1789904328545,19,32656,1,304,-2.163839,1,-0.75,Walking,True,3.9,0,0
1789904328561,20,34081,1,320,-2.101439,1,-0.75,Walking,True,3.9,0,0
1789904328561,20,34081,1,320,-2.101439,1,-0.75,Walking,True,3.9,0,0
1789904328561,20,34081,1,320,-2.101439,1,-0.75,Walking,True,3.9,0,0
1789904328561,20,34081,1,320,-2.101439,1,-0.75,Walking,True,3.9,0,0
1789904328561,20,34081,1,320,-2.101439,1,-0.75,Walking,True,3.9,0,0
1789904328561,20,34081,1,320,-2.101439,1,-0.75,Walking,True,3.9,0,0
1789904328561,20,34081,1,320,-2.101439,1,-0.75,Walking,True,3.9,0,0
1789904328561,20,34081,1,320,-2.101439,1,-0.75,Walking,True,3.9,0,0
1789904328576,21,35336,1,336,-2.039039,1,-0.75,Walking,True,3.9,0,0
1789904328576,21,35336,1,336,-2.039039,1,-0.75,Walking,True,3.9,0,0
1789904328576,21,35336,1,336,-2.039039,1,-0.75,Walking,True,3.9,0,0
1789904328576,21,35336,1,336,-2.039039,1,-0.75,Walking,True,3.9,0,0
1789904328576,21,35336,1,336,-2.039039,1,-0.75,Walking,True,3.9,0,0
1789904328576,21,35336,1,336,-2.039039,1,-0.75,Walking,True,3.9,0,0
1789904328576,21,35336,1,336,-2.039039,1,-0.75,Walking,True,3.9,0,0
1789904328576,21,35336,1,336,-2.039039,1,-0.75,Walking,True,3.9,0,0
1789904328592,22,36717,1,352,-1.976639,1,-0.75,Walking,True,3.9,0,0
1789904328592,22,36717,1,352,-1.976639,1,-0.75,Walking,True,3.9,0,0
1789904328592,22,36717,1,352,-1.976639,1,-0.75,Walking,True,3.9,0,0
1789904328592,22,36717,1,352,-1.976639,1,-0.75,Walking,True,3.9,0,0
1789904328592,22,36717,1,352,-1.976639,1,-0.75,Walking,True,3.9,0,0
1789904328592,22,36717,1,352,-1.976639,1,-0.75,Walking,True,3.9,0,0
1789904328592,22,36717,1,352,-1.976639,1,-0.75,Walking,True,3.9,0,0
1789904328592,22,36717,1,352,-1.976639,1,-0.75,Walking,True,3.9,0,0
1789904328607,23,38034,1,368,-1.914239,1,-0.75,Walking,True,3.9,0,0
1789904328607,23,38034,1,368,-1.914239,1,-0.75,Walking,True,3.9,0,0
1789904328607,23,38034,1,368,-1.914239,1,-0.75,Walking,True,3.9,0,0
1789904328607,23,38034,1,368,-1.914239,1,-0.75,Walking,True,3.9,0,0
1789904328607,23,38034,1,368,-1.914239,1,-0.75,Walking,True,3.9,0,0
1789904328608,23,38034,1,368,-1.914239,1,-0.75,Walking,True,3.9,0,0
1789904328608,23,38034,1,368,-1.914239,1,-0.75,Walking,True,3.9,0,0
1789904328608,23,38034,1,368,-1.914239,1,-0.75,Walking,True,3.9,0,0
1789904328623,24,39416,1,384,-1.851839,1,-0.75,Walking,True,3.9,0,0
1789904328623,24,39416,1,384,-1.851839,1,-0.75,Walking,True,3.9,0,0
1789904328623,24,39416,1,384,-1.851839,1,-0.75,Walking,True,3.9,0,0
1789904328623,24,39416,1,384,-1.851839,1,-0.75,Walking,True,3.9,0,0
1789904328623,24,39416,1,384,-1.851839,1,-0.75,Walking,True,3.9,0,0
1789904328623,24,39416,1,384,-1.851839,1,-0.75,Walking,True,3.9,0,0
1789904328623,24,39416,1,384,-1.851839,1,-0.75,Walking,True,3.9,0,0
1789904328623,24,39416,1,384,-1.851839,1,-0.75,Walking,True,3.9,0,0
1789904328639,25,40813,1,400,-1.789439,1,-0.75,Walking,True,3.9,0,0
1789904328639,25,40813,1,400,-1.789439,1,-0.75,Walking,True,3.9,0,0
1789904328639,25,40813,1,400,-1.789439,1,-0.75,Walking,True,3.9,0,0
1789904328639,25,40813,1,400,-1.789439,1,-0.75,Walking,True,3.9,0,0
1789904328639,25,40813,1,400,-1.789439,1,-0.75,Walking,True,3.9,0,0
1789904328639,25,40813,1,400,-1.789439,1,-0.75,Walking,True,3.9,0,0
1789904328639,25,40813,1,400,-1.789439,1,-0.75,Walking,True,3.9,0,0
1789904328639,25,40813,1,400,-1.789439,1,-0.75,Walking,True,3.9,0,0
1789904328654,26,42285,1,416,-1.727039,1,-0.75,Walking,True,3.9,0,0
1789904328654,26,42285,1,416,-1.727039,1,-0.75,Walking,True,3.9,0,0
1789904328654,26,42285,1,416,-1.727039,1,-0.75,Walking,True,3.9,0,0
1789904328654,26,42285,1,416,-1.727039,1,-0.75,Walking,True,3.9,0,0
1789904328654,26,42285,1,416,-1.727039,1,-0.75,Walking,True,3.9,0,0
1789904328655,26,42285,1,416,-1.727039,1,-0.75,Walking,True,3.9,0,0
1789904328655,26,42285,1,416,-1.727039,1,-0.75,Walking,True,3.9,0,0
1789904328655,26,42285,1,416,-1.727039,1,-0.75,Walking,True,3.9,0,0
1789904328685,27,43688,1,432,-1.664639,1,-0.75,Walking,True,3.9,0,0
1789904328685,27,43688,1,432,-1.664639,1,-0.75,Walking,True,3.9,0,0
1789904328685,27,43688,1,432,-1.664639,1,-0.75,Walking,True,3.9,0,0
1789904328685,27,43688,1,432,-1.664639,1,-0.75,Walking,True,3.9,0,0
1789904328685,27,43688,1,432,-1.664639,1,-0.75,Walking,True,3.9,0,0
1789904328685,27,43688,1,432,-1.664639,1,-0.75,Walking,True,3.9,0,0
1789904328685,27,43688,1,432,-1.664639,1,-0.75,Walking,True,3.9,0,0
1789904328685,27,43688,1,432,-1.664639,1,-0.75,Walking,True,3.9,0,0
1789904328701,28,46607,1,448,-1.602239,1,-0.75,Walking,True,3.9,0,0
1789904328701,28,46607,1,448,-1.602239,1,-0.75,Walking,True,3.9,0,0
1789904328701,28,46607,1,448,-1.602239,1,-0.75,Walking,True,3.9,0,0
1789904328701,28,46607,1,448,-1.602239,1,-0.75,Walking,True,3.9,0,0
1789904328701,28,46607,1,448,-1.602239,1,-0.75,Walking,True,3.9,0,0
1789904328701,28,46607,1,448,-1.602239,1,-0.75,Walking,True,3.9,0,0
1789904328701,28,46607,1,448,-1.602239,1,-0.75,Walking,True,3.9,0,0
1789904328701,28,46607,1,448,-1.602239,1,-0.75,Walking,True,3.9,0,0
1789904328716,29,48017,1,464,-1.539839,1,-0.75,Walking,True,3.9,0,0
1789904328716,29,48017,1,464,-1.539839,1,-0.75,Walking,True,3.9,0,0
1789904328716,29,48017,1,464,-1.539839,1,-0.75,Walking,True,3.9,0,0
1789904328716,29,48017,1,464,-1.539839,1,-0.75,Walking,True,3.9,0,0
1789904328716,29,48017,1,464,-1.539839,1,-0.75,Walking,True,3.9,0,0
1789904328716,29,48017,1,464,-1.539839,1,-0.75,Walking,True,3.9,0,0
1789904328716,29,48017,1,464,-1.539839,1,-0.75,Walking,True,3.9,0,0
1789904328716,29,48017,1,464,-1.539839,1,-0.75,Walking,True,3.9,0,0
1789904328732,30,49370,1,480,-1.477439,1,-0.75,Walking,True,3.9,0,0
1789904328732,30,49370,1,480,-1.477439,1,-0.75,Walking,True,3.9,0,0
1789904328732,30,49370,1,480,-1.477439,1,-0.75,Walking,True,3.9,0,0
1789904328732,30,49370,1,480,-1.477439,1,-0.75,Walking,True,3.9,0,0
1789904328732,30,49370,1,480,-1.477439,1,-0.75,Walking,True,3.9,0,0
1789904328732,30,49370,1,480,-1.477439,1,-0.75,Walking,True,3.9,0,0
1789904328732,30,49370,1,480,-1.477439,1,-0.75,Walking,True,3.9,0,0
1789904328732,30,49370,1,480,-1.477439,1,-0.75,Walking,True,3.9,0,0
1789904328747,31,50783,1,496,-1.415039,1,-0.75,Walking,True,3.9,0,0
1789904328747,31,50783,1,496,-1.415039,1,-0.75,Walking,True,3.9,0,0
1789904328747,31,50783,1,496,-1.415039,1,-0.75,Walking,True,3.9,0,0
1789904328747,31,50783,1,496,-1.415039,1,-0.75,Walking,True,3.9,0,0
1789904328747,31,50783,1,496,-1.415039,1,-0.75,Walking,True,3.9,0,0
1789904328748,31,50783,1,496,-1.415039,1,-0.75,Walking,True,3.9,0,0
1789904328748,31,50783,1,496,-1.415039,1,-0.75,Walking,True,3.9,0,0
1789904328748,31,50783,1,496,-1.415039,1,-0.75,Walking,True,3.9,0,0
1789904328763,32,51836,1,512,-1.352639,1,-0.75,Walking,True,3.9,0,0
1789904328763,32,51836,1,512,-1.352639,1,-0.75,Walking,True,3.9,0,0
1789904328763,32,51836,1,512,-1.352639,1,-0.75,Walking,True,3.9,0,0
1789904328763,32,51836,1,512,-1.352639,1,-0.75,Walking,True,3.9,0,0
1789904328763,32,51836,1,512,-1.352639,1,-0.75,Walking,True,3.9,0,0
1789904328763,32,51836,1,512,-1.352639,1,-0.75,Walking,True,3.9,0,0
1789904328763,32,51836,1,512,-1.352639,1,-0.75,Walking,True,3.9,0,0
1789904328763,32,51836,1,512,-1.352639,1,-0.75,Walking,True,3.9,0,0
1789904328779,33,53136,1,528,-1.290239,1,-0.75,Walking,True,3.9,0,0
1789904328779,33,53136,1,528,-1.290239,1,-0.75,Walking,True,3.9,0,0
1789904328779,33,53136,1,528,-1.290239,1,-0.75,Walking,True,3.9,0,0
1789904328779,33,53136,1,528,-1.290239,1,-0.75,Walking,True,3.9,0,0
1789904328779,33,53136,1,528,-1.290239,1,-0.75,Walking,True,3.9,0,0
1789904328779,33,53136,1,528,-1.290239,1,-0.75,Walking,True,3.9,0,0
1789904328779,33,53136,1,528,-1.290239,1,-0.75,Walking,True,3.9,0,0
1789904328779,33,53136,1,528,-1.290239,1,-0.75,Walking,True,3.9,0,0
1789904328794,34,54492,1,544,-1.227839,1,-0.75,Walking,True,3.9,0,0
1789904328794,34,54492,1,544,-1.227839,1,-0.75,Walking,True,3.9,0,0
1789904328794,34,54492,1,544,-1.227839,1,-0.75,Walking,True,3.9,0,0
1789904328794,34,54492,1,544,-1.227839,1,-0.75,Walking,True,3.9,0,0
1789904328794,34,54492,1,544,-1.227839,1,-0.75,Walking,True,3.9,0,0
1789904328794,34,54492,1,544,-1.227839,1,-0.75,Walking,True,3.9,0,0
1789904328794,34,54492,1,544,-1.227839,1,-0.75,Walking,True,3.9,0,0
1789904328794,34,54492,1,544,-1.227839,1,-0.75,Walking,True,3.9,0,0
1789904328809,35,55817,1,560,-1.165439,1,-0.75,Walking,True,3.9,0,0
1789904328809,35,55817,1,560,-1.165439,1,-0.75,Walking,True,3.9,0,0
1789904328809,35,55817,1,560,-1.165439,1,-0.75,Walking,True,3.9,0,0
1789904328809,35,55817,1,560,-1.165439,1,-0.75,Walking,True,3.9,0,0
1789904328809,35,55817,1,560,-1.165439,1,-0.75,Walking,True,3.9,0,0
1789904328809,35,55817,1,560,-1.165439,1,-0.75,Walking,True,3.9,0,0
1789904328809,35,55817,1,560,-1.165439,1,-0.75,Walking,True,3.9,0,0
1789904328809,35,55817,1,560,-1.165439,1,-0.75,Walking,True,3.9,0,0
1789904328825,36,57188,1,576,-1.103039,1,-0.75,Walking,True,3.9,0,0
1789904328825,36,57188,1,576,-1.103039,1,-0.75,Walking,True,3.9,0,0
1789904328825,36,57188,1,576,-1.103039,1,-0.75,Walking,True,3.9,0,0
1789904328825,36,57188,1,576,-1.103039,1,-0.75,Walking,True,3.9,0,0
1789904328825,36,57188,1,576,-1.103039,1,-0.75,Walking,True,3.9,0,0
